ProductName,Sales,Inventory,Price,December_2018,January,February,March,April,May,June,July,August,September,October,November,December_2019,MeanValue,TransactionNo,SafetyStock,LeadTime,ROP,Rating,Bio,Restock
Pink Retro Big Flower Bag,88,1,12.25,0.0,18.0,6.0,6.0,4.333,4.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,3.210230769230769,2.333,4.0,0.48,5.540910769230769,4.467936785374548,1,0
Pink Tall Porcelain T-Light Holder,5,255,12.86,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,1.333,1.0,2.16,1.6646153846153848,2.471705914329598,0,0
Charlie And Lola Table Tins,538,659,18.75,1.0,1.333,1.0,1.0,6.632,8.0,6.897,0.0,0.0,0.0,0.0,0.0,0.0,1.9893846153846155,12.0,2.0,0.57,3.1339492307692307,4.1819767472706175,1,0
White Chrysanthemums Art Flower,57,576,12.4,6.0,0.0,2.0,4.0,6.0,18.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1923076923076925,1.5,4.0,1.05,7.351923076923077,3.3632995265828547,0,0
Purple Foxglove Artiifcial Flower,15,846,12.86,0.0,0.0,4.0,3.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8846153846153846,1.333,1.0,1.83,2.6188461538461536,4.804759225738274,0,0
Posy Candy Bag,92,34,11.53,1.0,3.0,0.0,2.0,5.5,7.286,6.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9450769230769231,2.667,2.0,1.23,4.392444615384616,4.034599357846471,1,0
Wine Bottle Dressing Dark Blue,52,1025,10.37,0.0,0.0,0.0,2.0,4.0,2.0,7.667,0.0,0.0,0.0,0.0,0.0,0.0,1.2051538461538462,3.25,2.0,0.93,3.1207930769230767,5.0,1,0
Retro Brown Ball Ashtray,41,18,11.53,2.0,0.0,12.0,0.0,12.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1538461538461537,1.0,4.0,2.52,11.947692307692307,3.920401713255185,0,0
Blue & White Breakfast Tray,98,427,13.27,1.0,1.154,2.0,8.0,8.0,2.857,1.833,0.0,0.0,0.0,0.0,0.0,0.0,1.911076923076923,5.857,2.0,2.4,6.586584615384615,2.837620480170491,0,0
Jardin Etched Glass Fruitbowl,124,27,14.3,2.0,4.667,1.0,1.286,3.286,3.059,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4844615384615385,6.571,2.0,1.56,4.31576,2.713039918963734,1,0
Set/6 Posies Paper Plates,125,40,11.12,8.0,2.0,10.333,18.0,2.5,10.333,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.397384615384615,2.0,5.0,1.68,12.387606153846152,2.290990496442031,0,0
Cubic Mug Flock Blue On Brown,131,18,10.65,1.5,1.0,0.0,2.167,4.2,6.333,18.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5923076923076924,3.5,3.0,2.04,8.288307692307693,4.832957832609989,0,0
Brocante Coat Rack,220,108,20.45,2.571,3.1,2.0,2.143,1.5,23.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.735692307692308,9.143,3.0,2.01,8.498741538461537,5.0,1,0
Set 3 Wicker Oval Baskets W Lids,463,677,23.04,3.667,4.273,3.0,2.5,0.0,80.0,91.667,0.0,0.0,0.0,0.0,0.0,0.0,14.239,5.5,15.0,2.37,48.74643,4.635238137185132,0,0
English Rose Metal Waste Bin,20,45,13.27,0.0,1.667,1.0,3.0,2.0,1.333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,1.833,1.0,2.1,2.776923076923077,5.0,0,0
Glass Bead Hoop Necklace Black,2,536,18.96,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,1.0,1.0,0.57,1.0876923076923075,5.0,0,0
"Flower Glass Garland Neckl36""Black",12,682,18.4,1.0,0.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769232,1.0,1.0,1.59,2.467692307692308,3.681663990125914,0,0
Pink Round Compact Mirror,40,238,13.62,0.0,0.0,0.0,0.0,12.0,12.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1153846153846154,1.333,3.0,2.31,7.886538461538461,5.0,0,0
Dolphin Windmill,1,926,12.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,1.0,1.0,1.68,1.1292307692307693,3.721425308487485,1,0
Travel Card Wallet Vintage Rose,542,4,10.68,0.0,0.0,9.375,4.812,22.273,7.462,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.994,10.8,4.0,2.28,13.10632,3.741292130461641,0,1
Curious Images Notebook Set,182,985,11.53,2.0,15.0,18.0,24.0,17.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,9.615384615384617,1.714,10.0,0.42,14.03846153846154,3.99140767406369,1,0
Gold Wine Goblet,168,543,11.06,0.0,0.0,0.0,0.0,26.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.692307692307693,3.0,4.0,0.24,4.886153846153846,4.03880197767287,1,0
Enamel Pink Tea Container,430,257,12.77,2.0,2.917,1.875,7.308,8.8,7.95,5.6,0.0,0.0,0.0,0.0,0.0,0.0,2.8038461538461537,10.429,3.0,0.72,5.01876923076923,4.861369463186148,0,0
Pop Art Push Down Rubber,98,7,10.37,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,3.769230769230769,2.0,4.0,0.8099999999999999,7.053076923076922,3.5291132641091947,0,0
Teatime Push Down Rubber,479,41,10.44,2.0,13.5,2.0,0.0,1.0,10.4,131.667,0.0,0.0,0.0,0.0,0.0,0.0,12.351307692307692,2.167,13.0,0.99,25.227794615384617,5.0,0,0
Blue Flock Cushion Cover,8,1092,11.53,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,1.0,1.0,2.76,2.6984615384615385,5.0,0,0
Fuschia Table Run Flower,27,43,11.53,0.0,0.0,2.0,0.0,2.0,6.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5769230769230769,1.25,2.0,2.7,6.257692307692307,4.542963532444485,0,0
Hen House W Family In Barn & Nest,51,100,10.91,0.0,2.0,3.0,1.667,1.75,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.262846153846154,2.0,4.0,2.79,13.10334076923077,5.0,0,0
Keep Out Boys Door Hanger,144,36,11.74,3.0,2.0,3.667,1.75,1.333,5.333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4679230769230769,6.571,2.0,1.05,3.541319230769231,5.0,0,0
S/3 Pot Pouri Cushions Blue Colours,24,18,12.4,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8461538461538465,1.0,2.0,0.3,2.5538461538461537,5.0,0,0
Childs Garden Brush Pink,413,823,12.4,2.889,7.75,6.769,4.571,4.316,2.591,6.8,0.0,0.0,0.0,0.0,0.0,0.0,2.745076923076923,12.857,3.0,0.42,4.152932307692308,4.266153374543252,0,0
Origami Rose Incense In Tube,535,27,10.68,33.333,54.0,96.0,5.0,96.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,23.717923076923075,1.857,24.0,1.71,64.55764846153846,4.551766137814326,0,0
White Frangipani Hair Clip,10,222,11.12,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,1.0,1.0,0.96,1.7384615384615385,4.723807363087754,0,0
Apron Modern Vintage Cotton,494,42,14.48,4.333,1.682,2.0,4.826,9.5,7.136,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.382846153846154,13.0,3.0,1.89,7.503579230769231,4.213241373527605,0,0
Joy Large Wood Letters,39,32,14.3,1.0,1.0,1.0,1.0,8.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4615384615384617,2.286,2.0,1.7999999999999998,4.63076923076923,3.824430539691529,0,0
Baroque Butterfly Earrings Montana,1,750,14.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,1.0,1.0,1.17,1.09,1.7942872571236883,0,0
Set/3 Polkadot Stacking Tins,78,379,15.32,2.5,1.7,5.0,1.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9692307692307692,5.0,1.0,2.61,3.5296923076923075,4.917765409124823,0,0
Blue Polkadot Coffee Mug,2066,317,10.65,2.0,2.0,3.5,30.958,35.0,29.6,19.333,0.0,0.0,0.0,0.0,0.0,0.0,9.414692307692308,10.857,10.0,0.78,17.34346,5.0,0,0
Large White/Pink Rose Art Flower,360,24,12.42,11.0,18.25,9.75,10.0,20.0,28.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.984615384615385,3.286,8.0,0.18,9.43723076923077,3.038881143843164,0,0
Tumbler New England,1409,53,16.18,1.5,6.5,9.0,8.0,27.32,21.655,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.30576923076923,9.714,7.0,2.61,23.45805769230769,4.805168649720492,0,0
Blue Flower Des Purse,44,482,11.1,0.0,0.0,0.0,3.0,9.667,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8974615384615383,1.5,2.0,2.13,6.041593076923077,3.608473321682476,0,0
Orange Tv Tray Table,504,11,12.25,1.0,2.471,1.0,8.0,18.4,8.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,17.29776923076923,6.143,18.0,0.8099999999999999,32.01119307692308,3.833470817592927,0,1
Summer Butterflies Bag Charm,54,47,12.86,2.0,1.692,1.5,1.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6109230769230769,6.2,1.0,1.59,1.971367692307692,5.0,0,0
Crystal Diamante Expandable Ring,35,402,14.5,1.667,0.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5897692307692308,2.2,2.0,0.99,3.5738715384615385,3.209365609785986,1,0
Retro Pink Ball Ashtray,46,50,11.53,1.5,1.0,5.667,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4743846153846154,1.857,2.0,2.76,6.069301538461538,3.20785221130678,0,0
Funky Flower Picnic Bag For 4,2,49,27.62,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,1.0,1.0,2.4,1.369230769230769,5.0,1,0
Pink/Amethyst/Gold Necklace,5,50,17.5,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,1.0,1.0,2.64,2.0153846153846158,4.054443301463617,0,0
Pack 20 Dolly Pegs,242,1085,10.99,0.0,0.0,80.0,2.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.615384615384617,1.0,19.0,2.49,65.35230769230769,5.0,0,0
Set Of 12 Rose Botanical T-Lights,51,3,13.27,0.0,0.0,0.0,1.0,5.333,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0102307692307693,3.0,2.0,0.36,2.3636830769230768,2.601297138171065,0,0
Set Of 6 Vintage Notelets Kit,563,12,10.92,3.2,50.5,3.889,2.778,14.75,13.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.846615384615385,7.0,7.0,2.88,26.718252307692307,2.681396730409147,0,1
Zinc Finish 15cm Planter Pots,601,10,11.53,18.0,6.222,6.0,15.857,11.5,6.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.912692307692308,9.5,5.0,2.25,16.05355769230769,3.287055484421579,0,1
Amber Bertie Glass Bead Bag Charm,11,33,12.4,0.0,1.111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1623846153846153,5.0,1.0,1.11,1.180246923076923,3.718539223467311,0,0
Turquoise Bertie Glass Bead Charm,77,14,12.4,0.0,5.6,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.315384615384616,3.5,3.0,2.1,7.862307692307694,2.796713403346888,0,0
Metal Base For Candles,11,27,10.68,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,1.0,1.0,0.48,1.406153846153846,4.56929647643,0,0
White Hand Towel With Butterfly,184,343,22.17,6.0,9.333,1.75,2.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.583307692307692,5.4,3.0,0.63,4.627483846153846,4.634594168656783,0,0
Flowers Handbag Blue And Orange,49,3,11.53,0.0,0.0,0.0,0.0,0.0,16.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2563846153846152,3.0,2.0,0.99,3.243820769230769,3.3018571221614628,0,0
Teatime Gel Pens Asst,504,692,10.37,0.0,0.0,0.0,0.0,36.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76923076923077,2.5,12.0,0.4499999999999999,17.296153846153846,3.3814013006091983,0,0
Large Pink Glass Sundae Dish,1013,918,11.06,15.778,12.107,8.0,5.333,12.286,13.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.184076923076924,14.0,6.0,1.56,14.087160000000004,3.513218566148439,0,0
Frog Sock Puppet,15,380,13.27,1.0,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,2.0,1.0,2.67,3.259230769230769,3.0351142011069587,1,0
House Wrecking Metal Sign,51,99,12.4,1.833,2.0,1.0,1.5,6.5,1.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.123923076923077,4.167,2.0,2.82,5.169463076923077,1.3044423000220826,0,0
Capiz Chandelier,1,44,40.95,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,1.0,1.0,2.55,1.196153846153846,4.114959693855135,0,0
Childrens Garden Gloves Blue,648,274,11.53,3.1,17.667,6.733,5.955,5.824,9.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.772923076923077,14.333,4.0,1.47,9.546196923076923,3.769562307299024,0,0
Congratulations Bunting,13,16,15.84,0.0,1.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.98,2.98,3.871854155173427,1,0
Charlie + Lola Biscuits Tins,555,17,12.25,1.429,1.583,1.167,2.167,6.788,5.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4666153846153849,20.167,2.0,1.02,3.4959476923076926,3.1881964789912285,0,0
Porcelain Rose Large,299,766,11.53,9.0,21.333,58.0,4.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.256384615384615,2.333,9.0,0.36,11.97229846153846,5.0,0,0
Mixed Nuts Light Green Bowl,568,550,10.68,1.6,3.238,2.75,5.444,24.667,10.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7364615384615374,11.333,4.0,1.23,8.595847692307691,5.0,0,0
Blue Stripes Shoulder Bag,9,18,11.1,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,1.5,1.0,2.16,2.163076923076923,3.3659151439788446,0,0
Large Cake Stand Hanging Hearts,233,718,14.3,3.333,4.5,1.5,6.25,7.0,5.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.189076923076923,7.167,3.0,1.11,5.429875384615384,5.0,0,0
Beaded Pearl Heart White Large,77,32,11.94,9.0,2.0,0.0,1.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.646153846153846,2.5,2.0,2.19,5.605076923076923,4.566649812147294,0,0
Cherry Blossom Table Clock,8,628,12.25,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,2.0,1.0,2.94,1.9046153846153848,4.235419891782434,1,0
Beach Hut Key Cabinet,34,36,14.09,1.222,1.714,0.0,0.0,1.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472,5.5,1.0,2.25,2.062,3.855877263437169,0,0
Feltcraft Doll Maria,196,4,13.27,2.474,4.714,3.3,11.8,2.833,2.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.137538461538462,8.333,3.0,1.68,6.591064615384616,4.116783129766008,0,1
Blue Check Bag W Handle 34x20cm,17,46,11.1,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615384615384615,3.0,1.0,1.23,1.5676923076923075,5.0,0,0
Origami Sandlewood Incense+Flower,81,336,10.92,1.0,6.0,0.0,0.0,24.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3461538461538463,1.75,4.0,0.36,5.204615384615384,3.061919039043488,0,0
Grow Your Own Plant In A Can,840,35,20.46,14.0,12.273,8.7,24.833,24.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,8.677384615384614,8.857,9.0,0.57,13.94610923076923,3.924993268848549,0,0
Silver Aperitif Glass,276,42,10.65,6.0,6.0,0.0,0.0,72.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.76923076923077,2.0,9.0,0.99,17.681538461538462,5.0,0,0
Elvis Wallhanging / Curtain,52,172,11.53,0.0,0.0,0.0,2.0,7.0,7.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2563846153846152,2.667,2.0,1.59,3.997651538461538,5.0,0,0
Lavender Incense In Tin,172,1049,10.64,7.714,3.5,3.0,3.667,5.2,8.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.458153846153846,4.333,3.0,0.72,4.769870769230769,3.0774140610497565,0,0
English Rose Scented Hanging Heart,4,157,14.61,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,2.0,1.0,1.08,1.166153846153846,4.017408122218955,0,0
S/4 Icon Coaster Elvis Lives,25,430,10.65,0.0,0.0,0.0,1.0,3.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5076923076923077,3.0,1.0,0.15,1.0761538461538462,4.928007847834028,0,0
Lily Brooch White/Silver Colour,1,23,15.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,1.0,1.0,0.48,1.0369230769230768,4.863428119321097,0,0
Assorted Farmyard Animals In Bucket,90,7,11.12,0.0,14.0,12.0,0.0,8.667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.589769230769231,2.25,4.0,1.77,10.35389153846154,5.0,0,0
Pink & White Breakfast Tray,96,776,13.27,2.0,1.706,1.0,3.0,5.833,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2914615384615389,5.833,2.0,2.88,5.719409230769232,4.584285888167298,1,0
Childs Garden Trowel Blue,723,7,11.12,1.0,6.833,6.762,6.115,6.091,6.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5301538461538464,19.833,3.0,0.3,3.759046153846154,4.751953147995784,0,0
Childs Garden Brush Blue,366,724,10.25,2.091,6.182,6.923,3.632,5.312,2.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.027230769230769,14.0,3.0,3.0,9.081692307692308,4.542796421927159,0,0
Pink Honeycomb Paper Ball,693,37,11.98,6.214,10.967,13.3,3.857,4.0,8.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.622153846153846,13.5,4.0,1.92,10.954535384615385,5.0,1,0
Red Retrospot Traditional Teapot,481,11,18.4,3.268,2.889,3.525,2.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0832307692307692,28.333,2.0,0.39,2.42246,3.778188820568782,0,0
Silk Purse Babushka Red,223,90,13.68,2.972,11.111,1.5,3.5,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.814076923076923,8.667,2.0,0.06,2.108844615384615,4.248191162945218,1,0
"Pearl & Shell 42""Neckl Ivory",2,908,21.27,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,1.0,1.0,0.99,1.1523076923076925,3.1850311676822907,0,0
Beach Hut Design Blackboard,41,10,14.61,2.25,3.5,3.5,3.5,0.0,1.25,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,2.833,2.0,1.44,4.88,2.987978233195588,0,0
Small Hanging Glass+Zinc Lantern,43,512,11.74,12.0,4.667,0.0,2.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.089769230769231,1.8,3.0,0.72,4.504633846153846,4.524956701058381,0,0
Envelope 50 Curious Images,50,22,10.68,5.0,0.0,1.75,2.0,7.333,4.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5961538461538465,2.4,2.0,0.42,2.670384615384616,3.475813734058148,1,0
Maxwell 2 Tone Blue 60 Page Photo A,7,47,12.25,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,1.0,1.0,0.18,1.096923076923077,4.142314397102644,0,0
Ivory Giant Garden Thermometer,597,861,16.35,2.65,2.514,3.351,4.114,2.757,2.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3593846153846154,34.167,2.0,2.25,5.0586153846153845,5.0,1,0
Gumball Monochrome Coat Rack,620,751,12.77,4.176,5.444,7.65,4.688,6.292,2.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.352538461538461,19.0,3.0,2.58,9.06954923076923,5.0,0,0
Glass Chalice Blue Small,696,3,13.62,1.0,3.857,4.8,4.818,21.692,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4436153846153847,9.333,4.0,2.43,12.367985384615384,5.0,1,1
Blue Polkadot Egg Cup,1075,547,11.92,3.75,4.4,6.667,22.697,15.188,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.515538461538461,10.833,5.0,1.38,11.231443076923076,5.0,0,0
Hanging Medina Lantern Small,81,66,13.27,2.143,3.5,4.5,3.286,1.333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2893846153846154,4.667,2.0,1.38,3.779350769230769,5.0,0,0
Fanny's Rest Stopmetal Sign,508,16,12.4,3.229,2.64,4.409,3.848,4.429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5042307692307693,23.833,2.0,2.97,6.467565384615384,4.636529667812561,1,0
Lunch Box With Cutlery Fairy Cakes,62,15,12.86,1.0,0.0,3.714,1.429,2.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7340769230769232,5.2,1.0,1.3199999999999998,1.9689815384615383,3.2969794173554168,1,0
60 Gold And Silver Fairy Cake Cases,2,306,10.81,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,1.0,1.0,1.65,1.2538461538461538,3.19960743051452,0,0
English Rose Notebook A6 Size,399,954,10.92,0.0,0.0,0.0,2.75,31.167,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.839769230769231,7.0,3.0,0.03,3.085193076923077,5.0,0,0
Flower Burst Silver Ring Crystal,13,32,14.09,1.75,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5192307692307693,1.8,1.0,2.43,2.261730769230769,4.25162650281042,0,0
Polyester Filler Pad 60x40cm,2,281,12.86,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1538461538461538,1.0,1.0,0.51,1.0784615384615384,4.326131515846016,0,0
Murano Style Glass Bracelet Black,18,33,14.07,1.667,1.833,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4230769230769231,2.75,1.0,0.12,1.050769230769231,3.6509289120461865,0,0
Jet Black Las Vegas Bracelet Round,10,1076,14.07,1.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3461538461538461,2.0,1.0,2.22,1.7684615384615383,3.770826060350717,0,0
Cooking Set Retrospot,69,13,20.45,1.8,10.75,1.5,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2730769230769232,6.2,2.0,2.64,5.360923076923077,4.583759289776926,0,0
Childs Garden Trowel Pink,619,40,11.12,1.0,7.364,7.5,4.969,5.262,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.161153846153846,18.5,3.0,2.82,9.094453846153849,3.1447765098759635,0,0
Milk Pan Pink Polkadot,66,389,14.09,2.154,1.722,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5289230769230768,7.8,1.0,2.88,2.5232984615384613,4.457138465808096,0,0
Hand Towel Pale Blue W Flowers,223,46,15.32,14.273,4.375,1.0,4.0,1.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5498461538461537,4.833,3.0,0.8999999999999999,5.294861538461538,5.0,0,0
S/2 Beach Hut Treasure Chests,3,96,12.3,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2307692307692307,1.0,1.0,2.49,1.5746153846153843,2.06636415834118,0,0
Red Retrospot Storage Jar,336,1009,14.09,5.545,5.4,5.8,3.545,1.667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.996692307692308,12.5,2.0,0.54,3.0782138461538464,2.6586881219228866,0,0
Gold Teddy Bear,15,909,11.53,1.0,1.5,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615384615384616,1.667,1.0,3.0,3.8846153846153846,4.875609961503058,0,0
Set/4 Modern Vintage Cotton Napkins,77,437,11.06,3.333,0.0,2.0,4.154,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9605384615384616,4.8,1.0,1.86,2.7866015384615386,5.0,0,0
"Retro ""Tea For One""",25,699,12.25,1.0,1.0,1.857,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5274615384615384,3.167,1.0,0.87,1.4588915384615384,3.7101072698603184,0,0
Classical Rose Candlestand,194,760,10.92,18.75,0.0,16.667,5.25,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.820538461538462,3.0,7.0,2.28,22.55082769230769,2.2017593849554613,1,0
Pink Flock Photo Frame,12,426,11.53,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769232,1.0,1.0,2.07,2.910769230769231,5.0,0,0
Jardin Etched Glass Cheese Dish,222,1040,12.25,1.0,1.625,1.667,2.0,5.208,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.423076923076923,7.333,4.0,2.82,13.653076923076922,3.3889348480854755,1,0
Enamel Blue Rim Biscuit Bin,103,47,14.61,1.0,2.091,4.111,1.846,2.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523846153846154,7.333,1.0,0.93,1.885717692307692,3.838753657072388,0,0
Ridged Glass Posy Vase,219,30,11.92,2.333,9.667,3.0,4.091,3.786,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9136153846153847,7.833,2.0,1.53,4.927831538461539,4.5190448723197765,0,0
